time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2,
164.4333333,4.453814357,0.572242336,4.453814357,0.572242336,0.882292476,0.88121804,0.50030463,0.49969537,0.825219475,-0.357021643,
164.5166667,4.522246613,0.569714892,4.522246613,0.569714892,0.89584878,0.877325932,0.505223075,0.494776925,0.822533996,-0.351028036,
164.6,4.465629453,0.572249839,4.465629453,0.572249839,0.884633024,0.881229595,0.500963673,0.499036327,0.824755816,-0.357039436,
164.6833333,4.436025089,0.570329592,4.436025089,0.570329592,0.878768454,0.878272532,0.500141124,0.499858876,0.825917577,-0.352485742,
164.7666667,4.460361219,0.567180032,4.460361219,0.567180032,0.883589397,0.873422403,0.502893263,0.497106737,0.824962557,-0.345016841,
164.85,4.467447642,0.573573101,4.467447642,0.573573101,0.884993204,0.883267337,0.500488013,0.499511987,0.824684465,-0.360177435,
164.9333333,4.490098808,0.570686582,4.490098808,0.570686582,0.889480359,0.878822275,0.503013648,0.496986352,0.823795568,-0.353332312,
165.0166667,4.490057826,0.569296362,4.490057826,0.569296362,0.88947224,0.876681422,0.503621094,0.496378906,0.823797177,-0.35003553,
165.1,4.42038927,0.570404054,4.42038927,0.570404054,0.875671027,0.878387199,0.499225746,0.500774254,0.826531172,-0.352662321,
165.1833333,4.457494496,0.573877749,4.457494496,0.573877749,0.883021504,0.883736476,0.49979766,0.50020234,0.825075056,-0.36089988,
165.2666667,4.46207315,0.568505231,4.46207315,0.568505231,0.883928527,0.875463129,0.502405774,0.497594226,0.824895376,-0.348159433,
165.35,4.513519721,0.567955695,4.513519721,0.567955695,0.894119999,0.874616876,0.505513291,0.494486709,0.822876464,-0.346856256,
165.4333333,4.477668143,0.574385265,4.477668143,0.574385265,0.887017867,0.88451802,0.500705559,0.499294441,0.824283383,-0.362103408,
165.5166667,4.445514354,0.569828505,4.445514354,0.569828505,0.88064826,0.877500889,0.500895081,0.499104919,0.825545191,-0.351297459,
165.6,4.454244434,0.570186626,4.454244434,0.570186626,0.882377673,0.878052374,0.501228478,0.498771522,0.825202597,-0.352146712,
165.6833333,4.41842276,0.571577821,4.41842276,0.571577821,0.875281465,0.880194728,0.49860059,0.50139941,0.826608343,-0.355445805,
165.7666667,4.501444027,0.570772219,4.501444027,0.570772219,0.891727826,0.87895415,0.503606993,0.496393007,0.823350349,-0.353535391,
165.85,4.472206192,0.571537896,4.472206192,0.571537896,0.885935865,0.880133246,0.501642806,0.498357194,0.824497726,-0.355351126,
165.9333333,4.462604052,0.572346165,4.462604052,0.572346165,0.884033698,0.881377931,0.500752166,0.499247834,0.824874542,-0.357267866,
166.0166667,4.480059173,0.572721531,4.480059173,0.572721531,0.887491526,0.881955972,0.501564204,0.498435796,0.824189553,-0.358158013,
166.1,4.453621355,0.571853831,4.453621355,0.571853831,0.882254242,0.880619767,0.500463582,0.499536418,0.825227049,-0.356100339,
166.1833333,4.421980221,0.569834179,4.421980221,0.569834179,0.875986191,0.877509627,0.4995656,0.5004344,0.826468738,-0.351310915,
166.2666667,4.517968768,0.569601167,4.517968768,0.569601167,0.895001347,0.877150803,0.505036403,0.494963597,0.822701871,-0.350758348,
166.35,4.428369456,0.568799719,4.428369456,0.568799719,0.877251887,0.875916622,0.500380815,0.499619185,0.826218006,-0.348857784,
166.4333333,4.468605311,0.567299252,4.468605311,0.567299252,0.885222537,0.873605995,0.503302352,0.496697648,0.824639035,-0.34529956,
166.5166667,4.457798711,0.570049522,4.457798711,0.570049522,0.883081769,0.877841242,0.501488006,0.498511994,0.825063117,-0.351821582,
166.6,4.455598449,0.57019267,4.455598449,0.57019267,0.882645901,0.878061681,0.501301812,0.498698188,0.825149462,-0.352161043,
166.6833333,4.442650759,0.567702302,4.442650759,0.567702302,0.880080987,0.874226668,0.501668556,0.498331444,0.825657567,-0.346255359,
166.7666667,4.504452404,0.572938934,4.504452404,0.572938934,0.89232378,0.882290759,0.502826817,0.497173183,0.823232292,-0.358673564,
166.85,4.448383002,0.573122795,4.448383002,0.573122795,0.881216534,0.882573894,0.499615215,0.500384785,0.825432617,-0.359109574,
166.9333333,4.411767859,0.569486544,4.411767859,0.569486544,0.873963141,0.87697429,0.499140132,0.500859868,0.826869501,-0.350486528,
167.0166667,4.419881113,0.571360162,4.419881113,0.571360162,0.875570362,0.879859547,0.498778309,0.501221691,0.826551113,-0.354929647,
167.1,4.3976602,0.572228209,4.3976602,0.572228209,0.87116844,0.881196286,0.497138767,0.502861233,0.827423126,-0.356988143,
167.1833333,4.420624926,0.571167484,4.420624926,0.571167484,0.87571771,0.879562835,0.498904698,0.501095302,0.826521924,-0.354472728,
167.2666667,4.46827984,0.571634081,4.46827984,0.571634081,0.885158061,0.880281365,0.501381156,0.498618844,0.824651808,-0.355579221,
167.35,4.440012416,0.569886542,4.440012416,0.569886542,0.879558336,0.877590263,0.500560019,0.499439981,0.825761103,-0.351435089,
167.4333333,4.429576728,0.566876737,4.429576728,0.566876737,0.877491046,0.872955347,0.501295583,0.498704417,0.826170629,-0.344297603,
167.5166667,4.489391891,0.570822614,4.489391891,0.570822614,0.88934032,0.879031756,0.502914705,0.497085295,0.82382331,-0.353654899,
167.6,4.424502685,0.569012317,4.424502685,0.569012317,0.876485887,0.87624401,0.500069,0.499931,0.826369749,-0.349361941,
167.6833333,4.467369149,0.571340493,4.467369149,0.571340493,0.884977655,0.879829257,0.501458629,0.498541371,0.824687546,-0.354883003,
167.7666667,4.442425038,0.572124591,4.442425038,0.572124591,0.880036272,0.88103672,0.499715955,0.500284045,0.825666425,-0.356742421,
167.85,4.454490132,0.574136728,4.454490132,0.574136728,0.882426345,0.884135289,0.499516308,0.500483692,0.825192955,-0.361514026,
167.9333333,4.51192402,0.57131244,4.51192402,0.57131244,0.893803893,0.879786058,0.503951825,0.496048175,0.822939084,-0.354816478,
168.0166667,4.433309216,0.574007123,4.433309216,0.574007123,0.878230445,0.883935705,0.49838118,0.50161882,0.826024156,-0.36120668,
168.1,4.45075457,0.572667263,4.45075457,0.572667263,0.881686337,0.881872402,0.499947248,0.500052752,0.82533955,-0.358029319,
168.1833333,4.469214082,0.569216201,4.469214082,0.569216201,0.885343133,0.876557979,0.502493089,0.497506911,0.824615145,-0.349845435,
168.2666667,4.447173286,0.572102531,4.447173286,0.572102531,0.880976892,0.88100275,0.499992662,0.500007338,0.82548009,-0.356690109,
168.35,4.470856574,0.571772292,4.470856574,0.571772292,0.885668508,0.880494202,0.501464844,0.498535156,0.824550689,-0.355906976,
168.4333333,4.442211454,0.571074096,4.442211454,0.571074096,0.879993962,0.879419023,0.500163389,0.499836611,0.825674806,-0.354251267,
168.5166667,4.476319169,0.573178324,4.476319169,0.573178324,0.886750638,0.882659405,0.501156101,0.498843899,0.824336321,-0.359241256,
168.6,4.471591078,0.573455842,4.471591078,0.573455842,0.885814012,0.883086765,0.500770887,0.499229113,0.824521865,-0.359899364,
168.6833333,4.385093371,0.570784346,4.385093371,0.570784346,0.868678974,0.878972825,0.497054948,0.502945052,0.827916285,-0.353564149,
168.7666667,4.418556556,0.568072347,4.418556556,0.568072347,0.87530797,0.874796514,0.500146121,0.499853879,0.826603093,-0.347132888,
168.85,4.44378117,0.568898727,4.44378117,0.568898727,0.88030492,0.876069089,0.501205845,0.498794155,0.825613206,-0.349092574,
168.9333333,4.462220635,0.56883335,4.462220635,0.56883335,0.883957744,0.875968412,0.502269792,0.497730208,0.824889588,-0.348937538,
169.0166667,4.433740841,0.569071219,4.433740841,0.569071219,0.878315949,0.876334715,0.500564567,0.499435433,0.826007217,-0.349501621,
169.1,4.498718745,0.571639718,4.498718745,0.571639718,0.891187953,0.880290046,0.503075936,0.496924064,0.823457297,-0.355592589,
169.1833333,4.440113957,0.572452747,4.440113957,0.572452747,0.879578451,0.881542061,0.499442511,0.500557489,0.825757118,-0.357520615,
169.2666667,4.431710867,0.569152941,4.431710867,0.569152941,0.877913815,0.876460562,0.50041418,0.49958582,0.82608688,-0.349695419,
169.35,4.483105244,0.569413845,4.483105244,0.569413845,0.888094947,0.876862338,0.503182119,0.496817881,0.824070016,-0.350314129,
169.4333333,4.443517602,0.568804013,4.443517602,0.568804013,0.880252707,0.875923234,0.501232642,0.498767358,0.825623549,-0.348867967,
169.5166667,4.427250885,0.567126284,4.427250885,0.567126284,0.8770303,0.873339634,0.501054253,0.498945747,0.826261902,-0.344889382,
169.6,4.480088093,0.570282229,4.480088093,0.570282229,0.887497255,0.878199597,0.502632858,0.497367142,0.824188418,-0.352373426,
169.6833333,4.454705568,0.56889815,4.454705568,0.56889815,0.882469023,0.876068199,0.501819928,0.498180072,0.825184501,-0.349091204,
169.7666667,4.467689583,0.568498767,4.467689583,0.568498767,0.885041132,0.875453174,0.502723087,0.497276913,0.824674971,-0.348144103,
169.85,4.436391199,0.571187962,4.436391199,0.571187962,0.87884098,0.87959437,0.499785778,0.500214222,0.82590321,-0.354521291,
169.9333333,4.44527072,0.570012922,4.44527072,0.570012922,0.880599997,0.877784881,0.500800483,0.499199517,0.825554752,-0.351734788,
170.0166667,4.409926468,0.567353012,4.409926468,0.567353012,0.873598365,0.873688783,0.499974126,0.500025874,0.826941762,-0.345427049,
170.1,4.404222967,0.568452314,4.404222967,0.568452314,0.872468512,0.875381639,0.499166654,0.500833346,0.827165584,-0.348033944,
170.1833333,4.441653875,0.566007429,4.441653875,0.566007429,0.879883506,0.871616667,0.502359931,0.497640069,0.825696687,-0.342236118,
170.2666667,4.427191681,0.56705989,4.427191681,0.56705989,0.877018572,0.873237392,0.501080179,0.498919821,0.826264225,-0.344731935,
170.35,4.461477542,0.570535032,4.461477542,0.570535032,0.883810539,0.878588898,0.501481401,0.498518599,0.824918749,-0.352972925,
170.4333333,4.339298658,0.569325363,4.339298658,0.569325363,0.859607125,0.876726081,0.495070371,0.504929629,0.829713401,-0.350104302,
170.5166667,4.43829174,0.567900875,4.43829174,0.567900875,0.879217474,0.874532458,0.501335714,0.498664286,0.825828627,-0.346726257,
170.6,4.45206579,0.568149186,4.45206579,0.568149186,0.881946088,0.874914841,0.502001082,0.497998918,0.825288094,-0.347315104,
170.6833333,4.441371478,0.570314646,4.441371478,0.570314646,0.879827564,0.878249516,0.500448799,0.499551201,0.825707769,-0.352450299,
170.7666667,4.396298653,0.566970431,4.396298653,0.566970431,0.87089872,0.87309963,0.499369004,0.500630996,0.827476557,-0.34451979,
170.85,4.41649941,0.570892891,4.41649941,0.570892891,0.874900453,0.879139979,0.498791497,0.501208503,0.826683821,-0.353821556,
170.9333333,4.427762264,0.569548195,4.427762264,0.569548195,0.877131604,0.877069228,0.500017779,0.499982221,0.826241834,-0.350632728,
171.0166667,4.407218977,0.57128353,4.407218977,0.57128353,0.873062016,0.879741539,0.498094617,0.501905383,0.827048012,-0.354747921,
171.1,4.44670071,0.570555334,4.44670071,0.570555334,0.880883275,0.878620162,0.500643111,0.499356889,0.825498635,-0.353021069,
171.1833333,4.42126191,0.573743602,4.42126191,0.573743602,0.875843895,0.883529898,0.497815699,0.502184301,0.826496927,-0.360581762,
171.2666667,4.447158005,0.571573059,4.447158005,0.571573059,0.880973864,0.880187395,0.500223281,0.499776719,0.825480689,-0.355434513,
171.35,4.427770712,0.570224305,4.427770712,0.570224305,0.877133277,0.878110397,0.499721657,0.500278343,0.826241503,-0.352236064,
171.4333333,4.436685728,0.56899386,4.436685728,0.56899386,0.878899325,0.876215588,0.500764548,0.499235452,0.825891652,-0.349318173,
171.5166667,4.430792999,0.567815263,4.430792999,0.567815263,0.877731987,0.87440062,0.50095066,0.49904934,0.826122899,-0.346523235,
171.6,4.433823743,0.571314212,4.433823743,0.571314212,0.878332372,0.879788786,0.499585804,0.500414196,0.826003964,-0.35482068,
171.6833333,4.459054278,0.571574412,4.459054278,0.571574412,0.883330494,0.880189479,0.500890553,0.499109447,0.825013845,-0.355437722,
171.7666667,4.430252786,0.572110091,4.430252786,0.572110091,0.877624971,0.881014392,0.499036351,0.500963649,0.826144099,-0.356708037,
171.85,4.392259853,0.566401774,4.392259853,0.566401774,0.870098641,0.872223934,0.499390098,0.500609902,0.827635051,-0.343171272,
171.9333333,4.470050627,0.570725831,4.470050627,0.570725831,0.885508851,0.878882716,0.501877739,0.498122261,0.824582317,-0.353425387,
172.0166667,4.506998587,0.568896859,4.506998587,0.568896859,0.892828174,0.876066211,0.504737977,0.495262023,0.823132372,-0.349088143,
172.1,4.442932555,0.565681792,4.442932555,0.565681792,0.880136811,0.871115206,0.502575758,0.497424242,0.825646508,-0.341463899,
172.1833333,4.455340688,0.56592548,4.455340688,0.56592548,0.882594839,0.871490471,0.503165287,0.496834713,0.825159577,-0.342041784,
172.2666667,4.484633113,0.569627405,4.484633113,0.569627405,0.888397615,0.877191207,0.503173561,0.496826439,0.824010058,-0.350820567,
172.35,4.472543716,0.56888499,4.472543716,0.56888499,0.886002727,0.876047934,0.502824775,0.497175225,0.824484481,-0.349059998,
172.4333333,4.422528782,0.566986439,4.422528782,0.566986439,0.87609486,0.873124282,0.500849116,0.499150884,0.826447211,-0.344557752,
172.5166667,4.439809335,0.568848462,4.439809335,0.568848462,0.879518106,0.875991684,0.501004387,0.498995613,0.825769072,-0.348973375,
172.6,4.409771886,0.568452808,4.409771886,0.568452808,0.873567743,0.8753824,0.499481215,0.500518785,0.826947828,-0.348035115,
172.6833333,4.401547737,0.568992814,4.401547737,0.568992814,0.871938554,0.876213977,0.49877716,0.50122284,0.827270568,-0.349315692,
172.7666667,4.375132844,0.566400554,4.375132844,0.566400554,0.866705812,0.872222055,0.498413895,0.501586105,0.828307164,-0.343168379,
172.85,4.464337845,0.569230987,4.464337845,0.569230987,0.884377159,0.876580749,0.502213685,0.497786315,0.824806503,-0.349880499,
172.9333333,4.424657111,0.567290265,4.424657111,0.567290265,0.876516479,0.873592155,0.500835469,0.499164531,0.826363689,-0.345278249,
173.0166667,4.46576373,0.569321938,4.46576373,0.569321938,0.884659625,0.876720807,0.502253578,0.497746422,0.824750547,-0.35009618,
173.1,4.448189369,0.568501974,4.448189369,0.568501974,0.881178176,0.875458114,0.501628129,0.498371871,0.825440216,-0.34815171,
173.1833333,4.441190244,0.569571553,4.441190244,0.569571553,0.879791662,0.877105199,0.500764548,0.499235452,0.825714881,-0.35068812,
173.2666667,4.454331276,0.568557908,4.454331276,0.568557908,0.882394876,0.875544248,0.501948483,0.498051517,0.825199189,-0.348284352,
173.35,4.461751623,0.570602943,4.461751623,0.570602943,0.883864834,0.878693476,0.501467003,0.498532997,0.824907994,-0.353133969,
173.4333333,4.469496863,0.567117923,4.469496863,0.567117923,0.885399151,0.87332676,0.503432141,0.496567859,0.824604048,-0.344869556,
173.5166667,4.440702311,0.567639416,4.440702311,0.567639416,0.879695003,0.874129827,0.501586583,0.498413417,0.825734029,-0.346106229,
173.6,4.454607096,0.565971698,4.454607096,0.565971698,0.882449516,0.871561644,0.503103707,0.496896293,0.825188365,-0.342151386,
173.6833333,4.423736904,0.569007872,4.423736904,0.569007872,0.876334187,0.876237164,0.50002768,0.49997232,0.826399801,-0.3493514,
173.7666667,4.399440399,0.567497966,4.399440399,0.567497966,0.871521094,0.873912003,0.499315096,0.500684904,0.827353266,-0.345770794,
173.85,4.464656822,0.568366393,4.464656822,0.568366393,0.884440348,0.875249327,0.502611546,0.497388454,0.824793985,-0.347830191,
173.9333333,4.421149233,0.566163168,4.421149233,0.566163168,0.875821574,0.871856495,0.501134385,0.498865615,0.826501348,-0.342605439,
174.0166667,4.483500533,0.567174717,4.483500533,0.567174717,0.888173253,0.87341422,0.504189129,0.495810871,0.824054504,-0.345004238,
174.1,4.424390755,0.567518245,4.424390755,0.567518245,0.876463714,0.873943231,0.500719971,0.499280029,0.826374142,-0.345818883,
174.1833333,4.448764588,0.568785176,4.448764588,0.568785176,0.881292126,0.875894227,0.501535949,0.498464051,0.825417642,-0.348823298,
174.2666667,4.435282329,0.568745831,4.435282329,0.568745831,0.878621315,0.875833638,0.500794457,0.499205543,0.825946725,-0.348729995,
174.35,4.411377146,0.565965546,4.411377146,0.565965546,0.873885742,0.87155217,0.500668478,0.499331522,0.826884833,-0.342136796,
174.4333333,4.427954532,0.567420844,4.427954532,0.567420844,0.877169692,0.873793239,0.50096417,0.49903583,0.826234289,-0.345587905,
174.5166667,4.406243695,0.566795186,4.406243695,0.566795186,0.872868815,0.872829764,0.500011185,0.499988815,0.827086285,-0.344104212,
174.6,4.417677541,0.565217849,4.417677541,0.565217849,0.875133838,0.870400763,0.501355767,0.498644233,0.826637588,-0.3403637,
174.6833333,4.419471292,0.568474422,4.419471292,0.568474422,0.875489177,0.875415685,0.500020987,0.499979013,0.826567196,-0.348086372,
174.7666667,4.387950998,0.564345105,4.387950998,0.564345105,0.869245065,0.86905679,0.500054155,0.499945845,0.827804143,-0.338294065,
174.85,4.456890682,0.569326266,4.456890682,0.569326266,0.88290189,0.876727471,0.501754466,0.498245534,0.825098751,-0.350106443,
174.9333333,4.459382723,0.564503234,4.459382723,0.564503234,0.883395559,0.869300299,0.504021023,0.495978977,0.825000956,-0.338669054,
175.0166667,4.454143026,0.569404449,4.454143026,0.569404449,0.882357584,0.876847869,0.501565967,0.498434033,0.825206577,-0.350291847,
175.1,4.414470347,0.567905076,4.414470347,0.567905076,0.874498499,0.874538927,0.499988443,0.500011557,0.826763447,-0.346736218,
175.1833333,4.463230871,0.568955297,4.463230871,0.568955297,0.88415787,0.876156202,0.502272795,0.497727205,0.824849944,-0.349226724,
175.2666667,4.443187014,0.57044953,4.443187014,0.57044953,0.880187218,0.87845723,0.500491853,0.499508147,0.825636522,-0.352770164,
175.35,4.442322005,0.566423692,4.442322005,0.566423692,0.880015862,0.872257687,0.502213745,0.497786255,0.825670468,-0.343223249,
175.4333333,4.462071105,0.566225744,4.462071105,0.566225744,0.883928122,0.871952859,0.503410044,0.496589956,0.824895456,-0.342753833,
175.5166667,4.461741505,0.568539287,4.461741505,0.568539287,0.883862829,0.875515572,0.502372218,0.497627782,0.824908391,-0.348240193,
175.6,4.469863526,0.565349183,4.469863526,0.565349183,0.885471787,0.870603009,0.504233526,0.495766474,0.824589659,-0.340675147,
175.6833333,4.401496049,0.568474285,4.401496049,0.568474285,0.871928315,0.875415473,0.499002154,0.500997846,0.827272596,-0.348086046,
175.7666667,4.448155308,0.568039478,4.448155308,0.568039478,0.881171428,0.874745897,0.501829679,0.498170321,0.825441552,-0.34705494,
175.85,4.416739927,0.56746153,4.416739927,0.56746153,0.874948099,0.873855892,0.500312272,0.499687728,0.826674382,-0.345684388,
175.9333333,4.423126962,0.568802159,4.423126962,0.568802159,0.876213359,0.87592038,0.500083606,0.499916394,0.826423737,-0.348863571,
176.0166667,4.408250036,0.569361972,4.408250036,0.569361972,0.873266267,0.876782456,0.498995402,0.501004598,0.82700755,-0.350191116,
176.1,4.515474741,0.569798127,4.515474741,0.569798127,0.894507285,0.877454109,0.504811949,0.495188051,0.822799743,-0.35122542,
176.1833333,4.418930011,0.568025326,4.418930011,0.568025326,0.87538195,0.874724104,0.500187945,0.499812055,0.826588437,-0.34702138,
176.2666667,4.39476896,0.570274071,4.39476896,0.570274071,0.870595691,0.878187033,0.497829535,0.502170465,0.827536587,-0.352354078,
176.35,4.409837284,0.568364375,4.409837284,0.568364375,0.873580698,0.87524622,0.499523817,0.500476183,0.826945262,-0.347825406,
176.4333333,4.382845413,0.56786147,4.382845413,0.56786147,0.868233658,0.874471776,0.49821022,0.50178978,0.828004501,-0.34663281,
176.5166667,4.386460063,0.566921464,4.386460063,0.566921464,0.868949713,0.873024224,0.49883049,0.50116951,0.827862652,-0.34440367,
176.6,4.441012545,0.562389133,4.441012545,0.562389133,0.87975646,0.866044714,0.503927064,0.496072936,0.825721855,-0.333655652,
176.6833333,4.472594679,0.567155791,4.472594679,0.567155791,0.886012823,0.873385074,0.503588656,0.496411344,0.824482481,-0.344959356,
176.7833333,4.453535056,0.567679221,4.453535056,0.567679221,0.882237147,0.874191125,0.50229045,0.49770955,0.825230435,-0.346200624,
176.85,4.44566598,0.564021633,4.44566598,0.564021633,0.880678297,0.868558664,0.503464263,0.496535737,0.825539241,-0.33752698,
176.9333333,4.431020447,0.565132299,4.431020447,0.565132299,0.877777044,0.87026902,0.502147547,0.497852453,0.826113974,-0.340160824,
177.0166667,4.403014082,0.568292894,4.403014082,0.568292894,0.872229034,0.875136143,0.499168145,0.500831855,0.827213024,-0.347655895,
177.1,4.43526487,0.571429968,4.43526487,0.571429968,0.878617856,0.879967044,0.499616399,0.500383601,0.82594741,-0.355095186,
177.1833333,4.460358832,0.570494786,4.460358832,0.570494786,0.883588924,0.878526921,0.501436342,0.498563658,0.824962651,-0.352877484,
177.2666667,4.413161652,0.570716545,4.413161652,0.570716545,0.874239249,0.878868416,0.498679726,0.501320274,0.826814804,-0.353403365,
177.35,4.427858116,0.568852132,4.427858116,0.568852132,0.877150592,0.875997335,0.50032891,0.49967109,0.826238073,-0.348982077,
177.45,4.41770369,0.5681581,4.41770369,0.5681581,0.875139019,0.874928568,0.500060126,0.499939874,0.826636562,-0.347336243,
177.5166667,4.415272305,0.568490044,4.415272305,0.568490044,0.874657366,0.875439741,0.499776476,0.500223524,0.826731976,-0.348123418,
177.6,4.403180489,0.565562771,4.403180489,0.565562771,0.872261999,0.870931922,0.500381506,0.499618494,0.827206494,-0.341181652,
177.6833333,4.473974801,0.565713238,4.473974801,0.565713238,0.886286223,0.871163631,0.504302425,0.495697575,0.824428321,-0.341538471,
177.7666667,4.449137612,0.566359347,4.449137612,0.566359347,0.881366021,0.872158599,0.502625404,0.497374596,0.825403004,-0.343070661,
177.85,4.469201675,0.56903472,4.469201675,0.56903472,0.885340675,0.87627851,0.502572113,0.497427887,0.824615632,-0.349415069,
177.9333333,4.413308657,0.562771266,4.413308657,0.562771266,0.874268371,0.866633175,0.502192886,0.497807114,0.826809035,-0.334561846,
178.0166667,4.469651446,0.566210026,4.469651446,0.566210026,0.885429774,0.871928654,0.503841311,0.496158689,0.824597982,-0.342716558,
178.1,4.459745995,0.565015158,4.459745995,0.565015158,0.883467522,0.870088631,0.503814788,0.496185212,0.8249867,-0.339883037,
178.1833333,4.424750997,0.56447036,4.424750997,0.56447036,0.876535077,0.869249675,0.502086569,0.497913431,0.826360005,-0.338591096,
178.2666667,4.458231665,0.566623305,4.458231665,0.566623305,0.883167536,0.872565078,0.503019383,0.496980617,0.825046127,-0.343696613,
178.35,4.422752462,0.563076898,4.422752462,0.563076898,0.876139171,0.867103829,0.502591532,0.497408468,0.826438433,-0.335286625,
178.4333333,4.454460031,0.565640782,4.454460031,0.565640782,0.882420382,0.871052053,0.503241662,0.496758338,0.825194137,-0.341366647,
178.5166667,4.452402983,0.568188798,4.452402983,0.568188798,0.882012885,0.874975842,0.502002586,0.497997414,0.825274861,-0.347409041,
178.6,4.492367746,0.565411058,4.492367746,0.565411058,0.889929831,0.870698293,0.505461556,0.494538444,0.823706529,-0.340821878,
178.6833333,4.490331854,0.564629874,4.490331854,0.564629874,0.889526525,0.869495317,0.505693849,0.494306151,0.823786423,-0.33896937,
178.7666667,4.457936374,0.562217071,4.457936374,0.562217071,0.88310904,0.865779749,0.504954372,0.495045628,0.825057715,-0.333247623,
178.85,4.473600456,0.564352835,4.473600456,0.564352835,0.886212066,0.869068693,0.50488337,0.49511663,0.824443011,-0.338312395,
178.9333333,4.485398619,0.565016387,4.485398619,0.565016387,0.88854926,0.870090523,0.505248015,0.494751985,0.823980017,-0.339885949,
179.0166667,4.408156385,0.566245312,4.408156385,0.566245312,0.873247715,0.871982993,0.500362337,0.499637663,0.827011225,-0.342800237,
179.1,4.484244857,0.566596189,4.484244857,0.566596189,0.888320702,0.872523321,0.504485741,0.495514259,0.824025294,-0.343632309,
179.1833333,4.465372215,0.565944532,4.465372215,0.565944532,0.884582066,0.871519809,0.503719106,0.496280894,0.824765911,-0.342086963,
179.2666667,4.442793611,0.56209434,4.442793611,0.56209434,0.880109286,0.865590751,0.504158371,0.495841629,0.825651961,-0.332956577,
179.35,4.399138773,0.565004495,4.399138773,0.565004495,0.871461343,0.870072211,0.500398824,0.499601176,0.827365102,-0.339857751,
179.4333333,4.483718676,0.564057219,4.483718676,0.564057219,0.888216467,0.868613463,0.505579084,0.494420916,0.824045943,-0.337611368,
179.5166667,4.44995765,0.564351741,4.44995765,0.564351741,0.881528469,0.869067009,0.503559206,0.496440794,0.825370823,-0.338309802,
179.6,4.492409737,0.562232014,4.492409737,0.562232014,0.88993815,0.865802759,0.506873278,0.493126722,0.823704881,-0.333283057,
179.6833333,4.42333221,0.568158576,4.42333221,0.568158576,0.876254018,0.874929302,0.500378235,0.499621765,0.826415682,-0.347337372,
179.7666667,4.503238369,0.566164681,4.503238369,0.566164681,0.892083282,0.871858825,0.505732744,0.494267256,0.823279934,-0.342609027,
179.85,4.405341079,0.566351912,4.405341079,0.566351912,0.872690008,0.872147149,0.500155561,0.499844439,0.827121706,-0.343053028,
179.9333333,4.447231379,0.567191174,4.447231379,0.567191174,0.8809884,0.873439562,0.502151367,0.497848633,0.82547781,-0.345043264,
180.0333333,4.445192071,0.568003841,4.445192071,0.568003841,0.880584417,0.874691019,0.501678767,0.498321233,0.825557838,-0.346970432,
180.1,4.375695245,0.563081233,4.375695245,0.563081233,0.866817222,0.867110505,0.499915428,0.500084572,0.828285094,-0.335296905,
180.1833333,4.490753698,0.56505816,4.490753698,0.56505816,0.889610091,0.870154851,0.505527795,0.494472205,0.823769868,-0.339985011,
180.2666667,4.417522714,0.562789428,4.417522714,0.562789428,0.875103168,0.866661143,0.502423412,0.497576588,0.826643664,-0.334604916,
180.35,4.487262641,0.560939494,4.487262641,0.560939494,0.888918519,0.863812359,0.507162012,0.492837988,0.823906868,-0.330217962,
180.4333333,4.418321764,0.562344497,4.418321764,0.562344497,0.875261458,0.865975977,0.502666345,0.497333655,0.826612307,-0.333549802,
180.5166667,4.437937242,0.565798196,4.437937242,0.565798196,0.879147248,0.871294461,0.502243087,0.497756913,0.825842539,-0.34173994,
180.6,4.396818021,0.567355305,4.396818021,0.567355305,0.871001606,0.873692313,0.499228888,0.500771112,0.827456175,-0.345432485,
180.6833333,4.429673075,0.564457834,4.429673075,0.564457834,0.877510132,0.869230386,0.502370056,0.497629944,0.826166848,-0.338561392,
180.7666667,4.425907957,0.563632328,4.425907957,0.563632328,0.876764269,0.867959158,0.502523354,0.497476646,0.826314602,-0.336603778,
180.85,4.441243893,0.566642511,4.441243893,0.566642511,0.87980229,0.872594655,0.502056508,0.497943492,0.825712776,-0.343742159,
180.9333333,4.476759497,0.564146345,4.476759497,0.564146345,0.886837866,0.868750712,0.505151308,0.494848692,0.824319041,-0.337822723,
181.0166667,4.439586053,0.563341172,4.439586053,0.563341172,0.879473875,0.867510796,0.503423922,0.496576078,0.825777834,-0.335913329,
181.1,4.456247329,0.562140428,4.456247329,0.562140428,0.882774443,0.865661724,0.504893721,0.495106279,0.825123998,-0.333065871,
181.1833333,4.418973846,0.566789627,4.418973846,0.566789627,0.875390634,0.872821203,0.500734874,0.499265126,0.826586717,-0.34409103,
181.2666667,4.417595794,0.564162968,4.417595794,0.564162968,0.875117644,0.868776311,0.501818153,0.498181847,0.826640796,-0.337862144,
181.35,4.442246037,0.563881407,4.442246037,0.563881407,0.880000813,0.868342723,0.503334039,0.496665961,0.825673449,-0.337194446,
181.4333333,4.432589806,0.565781106,4.432589806,0.565781106,0.878087931,0.871268144,0.501949228,0.498050772,0.826052387,-0.341699414,
181.5166667,4.483134155,0.559345058,4.483134155,0.559345058,0.888100674,0.861357025,0.507643411,0.492356589,0.824068881,-0.3264369,
181.6,4.451053137,0.56625091,4.451053137,0.56625091,0.881745483,0.871991613,0.502780881,0.497219119,0.825327833,-0.342813512,
